"","texto","muyNeg","Neg","Pos","muyPos","Valor","Sentimiento"
"1056","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1057","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1058","Hombres   por favor definidnos el feminismo gracias por educarnos os debemos la vida","0","0","1","0",0.5,"Positivo"
"1059","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1060","Pues entonces los llevas claro  Monedero   Un tío que asesoró a un narcotraficante ladrón y asesino  in ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"1061"," y todavia hay tias poniendo stories en contra del feminismo enfinn","0","1","0","0",-0.5,"Negativo"
"1062","               Los hombres no sabemos qué es ser mujer  nuestros privilegios nos impiden verlo bien  pero eso no quita que luchemos ","0","0","1","0",0.5,"Positivo"
"1063","Defiendo el feminismo y no poco  pero hay límites de verdad y ya se critica por todo  pensemos pls","0","2","0","0",-0.833333333333333,"Negativo"
"1064","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"1065","  El feminismo sirve para comprender que ninguna es la única  ninguna la mejor y ninguna la primera  Somos todas  somos muchas ","0","4","1","0",-0.833333333333333,"Negativo"
"1066","  El feminismo blanco ","0","0","0","0",0,"Neutro"
"1067","  Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"1068","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1069","  El  de enero queremos volver a plantear debates abiertos sobre ejes de consenso en feminismo  confluencia  participa ","0","0","0","0",0,"Neutro"
"1070","Mírate el Charla de Queridas con Erika Lust  De todas formas el feminismo está presente en todo nuestro contenido ","0","0","0","0",0,"Neutro"
"1071"," Ciudadanos lo peta porque la izquierda española se ha dedicado al black power  feminism ","0","0","1","0",0.5,"Positivo"
"1072","  Este artículo de  sintetiza de manera magistral algunos de los principales retos que tenemos como sociedad  de la ma ","0","0","1","0",0.5,"Positivo"
"1073","y si sos hombre heterosexual  no podes opinar  no tenes derechos y si decis algo sos un macho opresor  ","0","0","0","1",1,"Muy Positivo"
"1074","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1075","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"1076","Es una cuestión semántica  Muchos confunden feminismo como un término polariza ","0","0","2","0",0.833333333333333,"Positivo"
"1077","  Evolución y Neurociencias  El feminismo y la violencia en parejas homosexuales ","0","1","0","0",-0.5,"Negativo"
"1078","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1079","Ni contra el machismo ni contra el feminismo igualdad macho","0","2","0","0",-0.833333333333333,"Negativo"
"1080","es esto real   De verdad eres una persona tan despreciable   De lo más lamemtable que he visto en ","0","0","0","0",0,"Neutro"
"1081","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1082","  La generación de mujeres que odiará incluso a sus hijos varones por considerarlos potenciales violadores y asesinos  aunqu ","0","0","0","0",0,"Neutro"
"1083","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1084","Otra que no se ha enterado de que el feminismo de verdad consiste en enseñar las tetas en una iglesia  y no en ésto ","0","1","0","0",-0.5,"Negativo"
"1085","Feminismo no es sinónimo de odio a los hombres eh  Se lucha c ","0","1","0","0",-0.5,"Negativo"
"1086","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"1087","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1088","  El feminismo sirve para comprender que ninguna es la única  ninguna la mejor y ninguna la primera  Somos todas  somos muchas ","0","4","1","0",-0.833333333333333,"Negativo"
"1089","Un poquito hasta el carajo de periodistas y politólogos pijos hablándonos de lo importante que son las banderas y l ","0","0","1","0",0.5,"Positivo"
"1090","ArtículoPara parte de una sociedad patriarcal machista y culta lo ideal sería que existiese un feminis ","0","0","0","0",0,"Neutro"
"1091","   FelizDomingo  Una vez más  el feminismo radical argentino ha tratado de ofender a la Virgen María en sus aquelarres abortist ","0","1","0","0",-0.5,"Negativo"
"1092","Este artículo de  sintetiza de manera magistral algunos de los principales retos que tenemos como socieda ","0","0","1","0",0.5,"Positivo"
"1093","  Me pone nervioso que haya tantas discusiones con el feminismo ya que es algo en lo que deberíamos de estar todos de acuerdo ","0","1","0","0",-0.5,"Negativo"
"1094","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo ","0","0","1","0",0.5,"Positivo"
"1095","   El feminismo enseña que la mujer es libre cuando sirve a su jefe  pero que es esclava cuando ayuda a su marido  GKC ht ","0","0","2","0",0.833333333333333,"Positivo"
"1096","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1097","        En definitiva  España  lejos de ser el infierno machista que nos pretende hacer creer el feminismo   ","1","1","0","0",-1.25,"Muy Negativo"
"1098","   OPINIÓN   El feminismo y la agencia política parlamentaria   por Luna Follegati","0","0","0","0",0,"Neutro"
"1099","hola sergi              una pregunta   que piensas sobre el feminismo  Creo haber visto todos sus videos y no re ","0","0","0","0",0,"Neutro"
"1100","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1101","Claro  claro  y lo comprendo es una doble moralidad y principios falsos  pero hay que tener cuidado a ","0","2","1","0",-0.357142857142857,"Negativo"
"1102","  Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"1103","  Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"1104","  Malas noticias para el feminismo patrio     No  en España no hay ninguna  lacra machista ","0","1","0","0",-0.5,"Negativo"
"1105","Y para aclarar  la mayoría de los casos de bulimia y anorexia  que v ","0","0","0","0",0,"Neutro"
"1106","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"1107","Vamos discutir o feminismo ","0","0","0","0",0,"Neutro"
"1108","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1109","aboga por la igualdad de género","0","0","0","0",0,"Neutro"
"1110","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1111","No llores por mí  ya estoy con el feminismo","0","0","0","0",0,"Neutro"
"1112"," Y que este es un tío que se piensa que el feminismo va a cortarle las pelotas   no sabe ","0","0","0","0",0,"Neutro"
"1113","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1114","Grado doble en Igualdad  feminismo  civismo y tolerancia  Lo veo ","0","0","0","0",0,"Neutro"
"1115","hasta la historia de un pobre discapacitado y su superación  es parasitada por el enfermizo feminismo y ","0","0","0","0",0,"Neutro"
"1116","  El verdadero feminismo frente a la imposición  Libertad frente a velo islámico  A la primera la torturan por quitarse el ","0","0","1","0",0.5,"Positivo"
"1117","He leído a hombres aliados dar clases de feminismo a mujeres que han sido maltratadas sólo x que es ","0","0","0","0",0,"Neutro"
"1118","  Malas noticias para el feminismo patrio     No  en España no hay ninguna  lacra machista ","0","1","0","0",-0.5,"Negativo"
"1119","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1120","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1121","     El Feminismo no odia a los hombres   ","0","1","0","0",-0.5,"Negativo"
"1122","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1123","Ahed es mi modelo de feminismo y no el de la Pedroche  lo siento sistema pero a mi no me vas a asimilar ","0","0","0","0",0,"Neutro"
"1124","Puede ser  No entro a valorar eso ya que extrapolar el carácter  ni si quiera es la opinión lo q ","0","0","0","0",0,"Neutro"
"1125","  Qué podemos aprender de Facundo Arana sobre feminismo","0","0","0","0",0,"Neutro"
"1126","  Hoy podcast conHablamos del caso que está revelando la verdadera cara del feminismo en Argentina","0","0","1","0",0.5,"Positivo"
"1127","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"1128","Yo llevo jugando toda la vida  es más he ganado varios premios en su dia    Tengo que ser fea y de ","0","1","2","0",0.357142857142857,"Positivo"
"1129","primero q nada abi  el feminismo no lucha x la igualdad de género  eso es una consecuencia a lo q realme ","0","0","0","0",0,"Neutro"
"1130","Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"1131","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1132","  El feminismo y sus contradicciones ","0","0","0","0",0,"Neutro"
"1133","Pah    estás diciendo cualquier cosa  Te aconsejo leer sobre feminismo y no portales de noticias amarilli ","0","0","0","0",0,"Neutro"
"1134","GRACIAS  El  feminismo  liberal y posmoderno no es más que liberalismo e individualismo que se olvida ","0","0","1","0",0.5,"Positivo"
"1135","es que es eso  no se quejan de que  asumimos que todos los hombres son machistas y ","0","0","0","0",0,"Neutro"
"1136","Es esencial que exista  para hacer políticas feministas desde el feminismo  Tb hay otros frentes       ","0","0","0","0",0,"Neutro"
"1137","Y que mi feminismo es pose ","0","0","0","0",0,"Neutro"
"1138","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"1139","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1140","Claro tio   si la peña critica el feminismo por casos como estos es por ignorancia   Adema ","0","3","1","0",-0.625,"Negativo"
"1141","Claro tio   si la peña critica el feminismo por casos como estos es por ignorancia   A ","0","3","1","0",-0.625,"Negativo"
"1142","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1143","El problema es  precisamente  que mientras que el feminismo es un movimiento de defensa de l ","0","1","0","0",-0.5,"Negativo"
"1144","  Twitter  ese lugar donde dices cualquier cosa del feminismo y te sale   Que te dice que te informes  Que revises tus privil ","0","0","0","0",0,"Neutro"
"1145","Yo no creo en el feminismo por lo sexista que se ha vuelto justificando hasta por qué violó    Por qué ","0","0","0","0",0,"Neutro"
"1146","Claro q este era  un guapo italiano  no un feo y viejo obrero en un andamio  Lo de sentirte cosificada y acosada es ","0","2","0","0",-0.833333333333333,"Negativo"
"1147","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1148","OHHHH al fin encontre una persona hombre  q conozco y apoya el feminismo","0","0","1","0",0.5,"Positivo"
"1149","Es cierto que cuando de forma inapropiada lo hace una mujer habrá feminismo que calle  pero si vais a ","0","0","0","0",0,"Neutro"
"1150","Vale wonder woman es genial pero la serie de supergirl es pésima  El feminismo se osva de las manos","0","0","2","0",0.833333333333333,"Positivo"
"1151","El feminismo actual ha superado la barrera de la estupidez hace tiempo ","0","1","0","0",-0.5,"Negativo"
"1152","Basta   dejemos de hablar de hombre o mujer   somos personas y listo   esto de especificar el género es t ","0","0","0","0",0,"Neutro"
"1153","obviamente provocan que la gente lo critique porque asumen que esa es la representacion de ","0","0","0","0",0,"Neutro"
"1154","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"1155","  Las feministas actuales acabaron con la lucha real de las mujeres por ocupar el lugar que merecemos dentro de la sociedad y la ","0","0","0","0",0,"Neutro"
"1156","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1157","El nice guy de Alfred ha hecho el  símbolo CISfeminista  en pleno directo  Gracias por invisibilizar de nuevo a las ","0","0","1","0",0.5,"Positivo"
"1158","obviamente provocan que la gente lo critique porque asumen que esa es la represent ","0","0","0","0",0,"Neutro"
"1159","  Cuando una mujer intenta defenderse de actitudes machistas la llaman feminazi  loca  exagerada    Cuando lo hace un hom ","0","0","0","0",0,"Neutro"
"1160","El feminismo kirchneristas llegó a límites demenciales vamos a necesitar muchos años para deshacernos de esta porqu ","0","1","0","0",-0.5,"Negativo"
"1161","Estoy de acuerdo contigo en que no es valido para criticar al feminismo  Pero creo que lam ","0","1","0","0",-0.5,"Negativo"
"1162","Feminismo de Verdad  La campeona de España de ajedrez  Sabina Vega  se suma al boicot al Mundial de Ajedrez de Arab ","0","1","0","0",-0.5,"Negativo"
"1163","  Avanzar en feminismo es avanzar hacia una sociedad más justa  El movimiento feminista es uno de los movimientos sociales ","0","0","0","0",0,"Neutro"
"1164","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1165","  Pues recopilando todo  al final estos han sido mis regalos de Navidad Reyes  Harry Potter  feminismo  videojuegos y Lush  Me en ","0","0","0","0",0,"Neutro"
"1166","Estoy de acuerdo contigo en que no es valido para criticar al feminismo  Pero creo que ","0","1","0","0",-0.5,"Negativo"
"1167","  Gracias a gentuza como la pava de las imagenes nadie se toma el feminismo como lo que deberia ser  alcanzar la igualdad y ","0","0","3","0",1.07142857142857,"Muy Positivo"
"1168","Qué solo los hombres son pedófilos y una madre o profesora jamás haría tal barbaridad y por eso no toma ","0","1","0","0",-0.5,"Negativo"
"1169","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1170"," FEMINISMOS   ELLA  es decir  nosotras  notas sobre el Encuentro Latinoamérica de Mujeres que se celebró en Cali   ","0","0","0","0",0,"Neutro"
"1171","  Cuando el feminismo se te va de las manos y te pasas de loca","0","0","0","0",0,"Neutro"
"1172","Mediciones constantes de la tragedia y el escándalo  mediciones que ocultan el verdadero objetivo del feminismo  la ","0","2","0","0",-0.833333333333333,"Negativo"
"1173","La violencia en parejas homosexuales es un problema para la teoría que propone que toda violencia de pareja se debe ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"1174","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1175","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1176","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1177","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"1178","Si hay una cosa buena que se puede sacar del maltrato al personaje de Sharon Raydor son las disertaciones sobre fem ","0","0","0","0",0,"Neutro"
"1179","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1180","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1181","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1182","  Las feministas actuales acabaron con la lucha real de las mujeres por ocupar el lugar que merecemos dentro de la sociedad y la ","0","0","0","0",0,"Neutro"
"1183","  Me recuerda a cuando una persona me dijo que el feminismo era el que causaba la existencial del machismo Seguro que ha ","0","1","1","0",0,"Neutro"
"1184","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1185","  Disculpeque el feminismo no tape el bosque  Desde Argentina seguimos apoyando ay lamentam ","0","0","0","0",0,"Neutro"
"1186","   El feminismo y la violencia en parejas homosexuales  en  ","0","1","0","0",-0.5,"Negativo"
"1187","Esa tipa no nos representa  no es valido para que se critique al feminismo  Creo que los t ","0","0","0","0",0,"Neutro"
"1188"," Por qué creéis los hombres que os oprime el feminismo ","0","0","0","0",0,"Neutro"
"1189","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1190","  El feminismo sirve para comprender que ninguna es la única  ninguna la mejor y ninguna la primera  Somos todas  somos muchas ","0","4","1","0",-0.833333333333333,"Negativo"
"1191","Y el feminismo que supuestamente se preocupa de que a las mujeres la acepten tal y como son  y las trat ","0","0","1","0",0.5,"Positivo"
"1192","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1193","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1194","Lo malo hoy en día con el feminismo es que la gente que tiene más visibilidad es la más gilipollas  Como en el gobierno ","0","1","1","0",0,"Neutro"
"1195","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1196","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1197","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1198","Es la visión de la clase media  y el feminismo que tiene voz es ese ","0","0","2","0",0.833333333333333,"Positivo"
"1199","aboga por la igualdad de género","0","0","0","0",0,"Neutro"
"1200","Ese análisis de mierda vale para EEUU  Pero no vale  ni de lejos  para España porque nuestras real ","1","1","2","0",-0.3125,"Negativo"
"1201","Para ver enfoques de lucha feminista desde la marginación social y muchas veces desde el feminismo de clase   ","0","0","1","0",0.5,"Positivo"
"1202","   Libros La editorial malagueñareúne una selección de textos que despliegan el feminismo lúcido y pionero de Vi ","0","0","0","0",0,"Neutro"
"1203","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1204","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1205","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1206","Acabo de leer a una formadora profesional del feminismo y estudiante de Historia en sus ratos libres afirmar   Los ","0","0","0","0",0,"Neutro"
"1207","  Por otra parte  no ","0","0","0","0",0,"Neutro"
"1208","Feminismo Radical    quisiste decirAsesinas desquiciadasen potencia y en serie ","0","0","0","0",0,"Neutro"
"1209","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1210","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"1211","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1212","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1213","A ver  la conversación de las capturas tampoco es que dejen en buen lugar el feminismo  Que ","0","0","0","0",0,"Neutro"
"1214"," Libros La editorial malagueñareúne una selección de textos que despliegan el feminismo lúcido y pion ","0","0","0","0",0,"Neutro"
"1215","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1216","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1217","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1218","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1219","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1220","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"1221","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1222","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1223","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1224","  El feminismo y la ideología LGTB es lo peor que le puede pasar a una sociedad  Lo vamos a pagar muy caro  Nuestros hijos y ","0","2","0","0",-0.833333333333333,"Negativo"
"1225","Esa tipa no nos representa  no es valido para que se critique al feminismo  Creo que l ","0","0","0","0",0,"Neutro"
"1226","  Si para vos el feminismo es lo mismo que el machismo  dejame decirte que las feministas no oprimimos a nadie  no matamosa los ","0","0","0","0",0,"Neutro"
"1227","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1228","Te doy la razón  a medias  También hay mujeres muy adineradas que son gitanas  família Flores   lesbia ","0","0","0","0",0,"Neutro"
"1229","Ni machismo mi feminismo  mujeres gamers de las true dé las que no se duchan y solo se pasan jugando  horas seguidas ","0","1","0","0",-0.5,"Negativo"
"1230","  Pablo Motos  haces mucho por el feminismo a interpretar mujeres fuertes Jessica Chastain  bueno  para mí todas las mujeres ","0","0","1","0",0.5,"Positivo"
"1231","  Un pibe mata a la novia y es un  Criminal  Un asesino Y a la cárcel Una piba mata a un novio    y va a un psiquiátrico y en ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"1232","Aprobar bioquima es mas complicao que criticar el feminismo sin morir en el intento","0","2","0","0",-0.833333333333333,"Negativo"
"1233","El feminismo y la ideología LGTB es lo peor que le puede pasar a una sociedad  Lo vamos a pagar muy caro  Nuestros hijos y nietos más ","0","2","0","0",-0.833333333333333,"Negativo"
"1234","  Pablo Motos  haces mucho por el feminismo a interpretar mujeres fuertes Jessica Chastain  bueno  para mí todas las mujeres ","0","0","1","0",0.5,"Positivo"
"1235","Acabo de terminar este libro y mirad  esta escritora es de lo mejorcito que he leido de feminismo ","0","0","0","0",0,"Neutro"
"1236","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1237","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1238","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1239","  Esto es feminismo  lo de Pedrochees marketing ","0","0","0","0",0,"Neutro"
"1240","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"1241","Sí se ha criticado de liberal y burgués el feminismo que se queda en lo numérico o que busca solo espacios ","0","2","1","0",-0.357142857142857,"Negativo"
"1242","  Jessica Chastain corrigiendo a Pablo Motos sobre feminismo es todo lo que necesitas ver hoyhtt ","0","0","0","0",0,"Neutro"
"1243","Feminismo radical","0","0","0","0",0,"Neutro"
"1244","   Gracias por ser cada día más   Feminismo hermanas para no morir ","0","1","1","0",0,"Neutro"
"1245","  Un pibe mata a la novia y es un  Criminal  Un asesino Y a la cárcel Una piba mata a un novio    y va a un psiquiátrico y en ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"1246","  Las brecha salarial  las pensiones rebajadas cuando muere el cónyuge  la maternidad como hándicap  los cuidados como obligaci ","0","0","2","0",0.833333333333333,"Positivo"
"1247"," El feminismo y la violencia en parejas homosexuales  en  ","0","1","0","0",-0.5,"Negativo"
"1248","  Según el razonamiento machista como hay UN caso de UNA asesina el feminismo está mal porque si son toda la mina iguale son to ","0","2","1","0",-0.357142857142857,"Negativo"
"1249","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1250","La gente debería entender la diferencia entre hembrismo y feminismo                             ","0","0","0","0",0,"Neutro"
"1251","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"1252","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1253","   Lo que debería ocurrir es que las mujeres se colocasen en puestos de poder  para compartir el liderazgo con los hombres  ","0","0","0","0",0,"Neutro"
"1254","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1255","               ustedes solo quieren hablar de feminismo a conveniencia suya   ","0","1","0","0",-0.5,"Negativo"
"1256","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"1257","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"1258","  Las feministas denuncian a los príncipes de Disney por  promover la violencia sexual  Feminis ","0","1","1","0",0,"Neutro"
"1259","  Desplegar el Pacto de Estado  promover la corresponsabilidad y la igualdad salarial  retos para el feminismo en ","0","0","1","0",0.5,"Positivo"
